 Lat,Lon,Cat-0[Clim],Cat-0[ANLG],Cat-1[Clim],Cat-1[ANLG],Cat-2[Clim],Cat-2[ANLG],Cat-3[Clim],Cat-3[ANLG]
17.3,96.6,0.0709,0.0557,0.0108,0.0067,0.002,0.0012,,
17.4,96.6,0.0768,0.059,0.0134,0.008,0.0026,0.0016,,
17.5,96.6,0.0815,0.0613,0.0152,0.0094,0.0034,0.0019,,
17.6,96.6,0.0866,0.0626,0.0175,0.0095,0.0038,0.0019,,
17.7,96.6,0.0909,0.0642,0.0195,0.0103,0.0047,0.0019,,
17.8,96.6,0.0981,0.0631,0.0216,0.0105,0.0049,0.0021,,
17.9,96.6,0.1022,0.0611,0.0221,0.0103,0.0056,0.0017,,
18,96.6,0.1053,0.0612,0.023,0.0109,0.0056,0.0017,,
18.1,96.6,0.1054,0.063,0.0244,0.0113,0.0061,0.0017,,
18.2,96.6,0.1094,0.0664,0.0251,0.0123,0.0063,0.0021,,
18.3,96.6,0.1102,0.0705,0.0249,0.0137,0.0061,0.0028,,
18.4,96.6,0.1146,0.078,0.0278,0.0156,0.007,0.0036,,
18.5,96.6,0.1158,0.0819,0.0305,0.0179,0.0078,0.0048,,
18.6,96.6,0.1198,0.0844,0.0318,0.0185,0.0073,0.0049,,
18.7,96.6,0.1186,0.0923,0.0311,0.0202,0.0074,0.0063,,
18.8,96.6,0.1151,0.096,0.03,0.0216,0.0069,0.0061,,
18.9,96.6,0.1119,0.0977,0.0289,0.0221,0.0067,0.0065,,
19,96.6,0.111,0.0994,0.0281,0.0223,0.0064,0.0063,,
19.1,96.6,0.1031,0.0931,0.0265,0.0216,0.0059,0.006,,
19.2,96.6,0.0967,0.0863,0.0252,0.0195,0.0059,0.0055,,
19.3,96.6,0.0905,0.0818,0.0225,0.0186,0.0049,0.0049,,
19.4,96.6,0.0809,0.0774,0.0192,0.0174,0.0045,0.0041,,
19.5,96.6,0.0697,0.068,0.0167,0.0158,0.0038,0.004,,
19.6,96.6,0.0598,0.0577,0.0137,0.0133,0.0032,0.0031,,
19.7,96.6,0.0484,0.0449,0.0105,0.0103,0.0026,0.0028,,
19.8,96.6,0.0388,0.0366,0.0086,0.0082,0.002,0.002,,
19.9,96.6,0.0264,0.0258,0.0055,0.0056,0.0015,0.0013,,
20,96.6,0.0172,0.0184,0.0034,0.0038,0.0008,0.0008,,
20.1,96.6,0.0108,0.0123,0.0021,0.0023,0.0003,0.0004,,
20.2,96.6,0.0037,0.0057,0.0007,0.0009,0.0002,0.0002,,
15.9,96.7,0.0015,0.0006,0.0004,0,0.0001,0,,
16,96.7,0.006,0.0034,0.0007,0.0002,0.0002,0.0001,,
16.1,96.7,0.0107,0.007,0.001,0.0002,0.0002,0.0001,,
16.2,96.7,0.0157,0.01,0.0012,0.0003,0.0002,0.0001,,
16.3,96.7,0.0227,0.0139,0.0018,0.0007,0.0002,0.0002,,
16.4,96.7,0.0275,0.0155,0.0018,0.0007,0.0002,0.0002,,
16.5,96.7,0.0323,0.0184,0.0023,0.0006,0.0002,0.0001,,
16.6,96.7,0.0379,0.023,0.0027,0.0007,0.0003,0.0001,,
16.7,96.7,0.0451,0.0277,0.0032,0.0007,0.0003,0.0001,,
16.8,96.7,0.0473,0.0309,0.0033,0.0013,0.0002,0.0002,,
16.9,96.7,0.0507,0.0356,0.0036,0.0026,0.0002,0.0002,,
17,96.7,0.0553,0.0412,0.0052,0.0035,0.0006,0.0002,,
17.1,96.7,0.058,0.0467,0.0071,0.0051,0.0012,0.0008,,
17.2,96.7,0.0608,0.0485,0.0073,0.006,0.0013,0.0012,,
17.3,96.7,0.0665,0.0546,0.0094,0.0072,0.0015,0.0015,,
17.4,96.7,0.0724,0.0588,0.0114,0.0087,0.0023,0.0018,,
17.5,96.7,0.0774,0.0596,0.0137,0.0096,0.003,0.0021,,
17.6,96.7,0.0821,0.0602,0.0156,0.0098,0.0033,0.0021,,
17.7,96.7,0.0866,0.063,0.017,0.0109,0.004,0.0022,,
17.8,96.7,0.093,0.0633,0.0193,0.0115,0.0049,0.0025,,
17.9,96.7,0.099,0.0613,0.0202,0.0118,0.0049,0.0022,,
18,96.7,0.1029,0.0588,0.022,0.0105,0.0053,0.0016,,
18.1,96.7,0.104,0.0621,0.0235,0.0113,0.0055,0.0018,,
18.2,96.7,0.1063,0.0656,0.0237,0.0128,0.0058,0.002,,
18.3,96.7,0.1079,0.0712,0.0247,0.0148,0.006,0.0031,,
18.4,96.7,0.1111,0.0762,0.0267,0.0161,0.0063,0.0037,,
18.5,96.7,0.1101,0.0784,0.0276,0.0177,0.0064,0.0043,,
18.6,96.7,0.1131,0.0795,0.0292,0.0177,0.0067,0.0048,,
18.7,96.7,0.11,0.0849,0.0291,0.0185,0.0066,0.0053,,
18.8,96.7,0.1053,0.0861,0.0283,0.0193,0.0066,0.0052,,
18.9,96.7,0.1021,0.0865,0.0263,0.0207,0.0058,0.006,,
19,96.7,0.1002,0.088,0.026,0.0207,0.0058,0.0058,,
19.1,96.7,0.0928,0.0812,0.024,0.0192,0.0053,0.0055,,
19.2,96.7,0.0877,0.076,0.023,0.018,0.0053,0.0047,,
19.3,96.7,0.0782,0.0709,0.0195,0.0165,0.0045,0.0045,,
19.4,96.7,0.0695,0.0651,0.0163,0.0151,0.004,0.0041,,
19.5,96.7,0.0595,0.0579,0.0138,0.0137,0.0035,0.0036,,
19.6,96.7,0.0488,0.0461,0.0112,0.0109,0.0026,0.0027,,
19.7,96.7,0.0386,0.0368,0.0091,0.009,0.0022,0.0023,,
19.8,96.7,0.0283,0.0273,0.0063,0.006,0.0016,0.0012,,
19.9,96.7,0.0203,0.0202,0.004,0.0042,0.001,0.0009,,
20,96.7,0.0123,0.013,0.0026,0.003,0.0006,0.0005,,
20.1,96.7,0.0052,0.007,0.0009,0.0011,0.0002,0.0002,,
20.2,96.7,0.0012,0.0017,0.0002,0.0004,0.0001,0.0002,,
16,96.8,0.0039,0.0014,0.0007,0.0001,0.0002,0.0001,,
16.1,96.8,0.0076,0.0044,0.0009,0.0002,0.0002,0.0001,,
16.2,96.8,0.0127,0.008,0.0012,0.0002,0.0002,0.0001,,
16.3,96.8,0.0179,0.0106,0.0013,0.0003,0.0002,0.0001,,
16.4,96.8,0.0239,0.014,0.0017,0.0003,0.0002,0.0001,,
16.5,96.8,0.0281,0.0163,0.0021,0.0004,0.0002,0.0001,,
16.6,96.8,0.0338,0.0205,0.0026,0.0007,0.0002,0.0001,,
16.7,96.8,0.0395,0.0246,0.0028,0.0007,0.0002,0.0001,,
16.8,96.8,0.0445,0.0302,0.0034,0.0015,0.0002,0.0001,,
16.9,96.8,0.047,0.0334,0.0033,0.0026,0.0002,0.0001,,
17,96.8,0.051,0.038,0.0046,0.0035,0.0005,0.0002,,
17.1,96.8,0.0519,0.0434,0.0051,0.0056,0.0008,0.0011,,
17.2,96.8,0.0563,0.0472,0.006,0.0067,0.0012,0.0016,,
17.3,96.8,0.0625,0.0509,0.0078,0.0073,0.0013,0.0016,,
17.4,96.8,0.0667,0.056,0.01,0.0087,0.0016,0.0018,,
17.5,96.8,0.0722,0.0577,0.0115,0.0105,0.0022,0.0025,,
17.6,96.8,0.0775,0.0593,0.0135,0.0111,0.0031,0.0026,,
17.7,96.8,0.083,0.0616,0.0151,0.0119,0.0036,0.0025,,
17.8,96.8,0.0901,0.0614,0.0188,0.0125,0.0044,0.0028,,
17.9,96.8,0.0967,0.0608,0.0196,0.0128,0.0048,0.0027,,
18,96.8,0.1002,0.0587,0.0212,0.0114,0.0053,0.0022,,
18.1,96.8,0.1024,0.061,0.0228,0.0117,0.0053,0.002,,
18.2,96.8,0.1025,0.0642,0.0236,0.0133,0.0053,0.0027,,
18.3,96.8,0.1053,0.0693,0.0242,0.0155,0.0054,0.0034,,
18.4,96.8,0.1039,0.0724,0.0249,0.0163,0.0055,0.004,,
18.5,96.8,0.1041,0.073,0.0255,0.0172,0.0059,0.0044,,
18.6,96.8,0.1032,0.0735,0.0268,0.0168,0.0064,0.0045,,
18.7,96.8,0.0979,0.0751,0.0252,0.0174,0.0057,0.0048,,
18.8,96.8,0.0954,0.0768,0.0247,0.0178,0.0056,0.0051,,
18.9,96.8,0.0915,0.0774,0.0246,0.0188,0.0058,0.0053,,
19,96.8,0.0858,0.0753,0.0221,0.0184,0.0048,0.0057,,
19.1,96.8,0.0807,0.0717,0.0216,0.0174,0.0048,0.0051,,
19.2,96.8,0.0738,0.0641,0.0202,0.0156,0.0047,0.0044,,
19.3,96.8,0.0649,0.0587,0.0169,0.0137,0.004,0.0038,,
19.4,96.8,0.0571,0.0528,0.0136,0.0123,0.0032,0.0033,,
19.5,96.8,0.0476,0.0449,0.0111,0.0109,0.0028,0.0029,,
19.6,96.8,0.0386,0.0367,0.0086,0.0089,0.0022,0.0022,,
19.7,96.8,0.03,0.0275,0.007,0.0072,0.0016,0.0016,,
19.8,96.8,0.0218,0.0213,0.0048,0.0046,0.0011,0.0009,,
19.9,96.8,0.0133,0.0134,0.0029,0.0031,0.0007,0.0006,,
20,96.8,0.0079,0.0072,0.0015,0.0014,0.0004,0.0004,,
20.1,96.8,0.0027,0.0036,0.0003,0.0005,0.0001,0.0002,,
16,96.9,0.0013,0.0007,0.0003,0,0.0001,0,,
16.1,96.9,0.0048,0.0028,0.0007,0.0002,0.0001,0.0001,,
16.2,96.9,0.0082,0.0056,0.0009,0.0002,0.0001,0.0001,,
16.3,96.9,0.0151,0.0087,0.0014,0.0002,0.0002,0.0001,,
16.4,96.9,0.0217,0.0123,0.0016,0.0002,0.0001,0.0001,,
16.5,96.9,0.025,0.0147,0.002,0.0005,0.0001,0.0001,,
16.6,96.9,0.0306,0.0181,0.0022,0.0008,0.0002,0.0001,,
16.7,96.9,0.0373,0.0226,0.0032,0.0009,0.0002,0.0001,,
16.8,96.9,0.0396,0.0264,0.0032,0.0016,0.0002,0,,
16.9,96.9,0.0432,0.0304,0.0033,0.0026,0.0002,0.0001,,
17,96.9,0.0462,0.0362,0.0037,0.004,0.0003,0.0003,,
17.1,96.9,0.0507,0.0422,0.0048,0.0063,0.0007,0.0013,,
17.2,96.9,0.0532,0.0445,0.0058,0.0072,0.0012,0.0019,,
17.3,96.9,0.0578,0.0485,0.0073,0.009,0.0013,0.0024,,
17.4,96.9,0.0649,0.0536,0.0089,0.0098,0.0016,0.0027,,
17.5,96.9,0.0686,0.0564,0.0109,0.0108,0.0018,0.0031,,
17.6,96.9,0.0737,0.0562,0.012,0.0119,0.0022,0.003,,
17.7,96.9,0.0791,0.0588,0.0142,0.0126,0.0029,0.0032,,
17.8,96.9,0.0872,0.0611,0.0173,0.0139,0.004,0.0038,,
17.9,96.9,0.0929,0.0613,0.0194,0.0133,0.0046,0.0035,,
18,96.9,0.0974,0.0598,0.0204,0.0125,0.0046,0.0023,,
18.1,96.9,0.0951,0.0592,0.0205,0.0127,0.0045,0.0023,,
18.2,96.9,0.0977,0.0605,0.021,0.0137,0.0047,0.003,,
18.3,96.9,0.0979,0.0632,0.0217,0.0148,0.0052,0.0036,,
18.4,96.9,0.0964,0.0658,0.0232,0.016,0.0051,0.004,,
18.5,96.9,0.094,0.0659,0.0238,0.0162,0.0052,0.0044,,
18.6,96.9,0.0919,0.0649,0.0234,0.0161,0.0053,0.0046,,
18.7,96.9,0.0842,0.0633,0.0212,0.0155,0.0047,0.0048,,
18.8,96.9,0.0796,0.0639,0.0207,0.0156,0.0048,0.0047,,
18.9,96.9,0.0746,0.0641,0.0193,0.0161,0.0042,0.005,,
19,96.9,0.0728,0.064,0.0191,0.0162,0.004,0.005,,
19.1,96.9,0.0654,0.0601,0.0175,0.0154,0.004,0.005,,
19.2,96.9,0.0574,0.0525,0.016,0.0133,0.0036,0.004,,
19.3,96.9,0.0503,0.0454,0.013,0.0111,0.0033,0.0035,,
19.4,96.9,0.0445,0.0412,0.0112,0.01,0.0029,0.0029,,
19.5,96.9,0.0359,0.0334,0.0087,0.0082,0.0021,0.0022,,
19.6,96.9,0.0276,0.0258,0.0068,0.0067,0.0016,0.0016,,
19.7,96.9,0.0202,0.0176,0.0048,0.0043,0.0012,0.0011,,
19.8,96.9,0.0143,0.0132,0.003,0.003,0.0008,0.0007,,
19.9,96.9,0.0073,0.0063,0.0015,0.0016,0.0005,0.0004,,
20,96.9,0.0032,0.0031,0.0004,0.0006,0.0001,0.0002,,
16,97,0.0011,0.0007,0.0002,0,0,0,,
16.1,97,0.0035,0.0021,0.0006,0.0001,0.0001,0,,
16.2,97,0.0086,0.0049,0.0012,0.0001,0.0001,0,,
16.3,97,0.0135,0.0086,0.0015,0.0003,0.0001,0,,
16.4,97,0.0202,0.0119,0.0021,0.0005,0.0001,0.0001,,
16.5,97,0.025,0.0151,0.0022,0.0007,0.0002,0,,
16.6,97,0.0313,0.0179,0.0026,0.0009,0.0002,0,,
16.7,97,0.0347,0.0219,0.003,0.0013,0.0002,0,,
16.8,97,0.0375,0.0257,0.003,0.0018,0.0001,0,,
16.9,97,0.0411,0.0295,0.003,0.0027,0.0001,0.0002,,
17,97,0.0452,0.035,0.0035,0.0043,0.0002,0.0007,,
17.1,97,0.0471,0.0387,0.0044,0.0064,0.0006,0.0016,,
17.2,97,0.0506,0.0434,0.0058,0.0084,0.0008,0.0026,,
17.3,97,0.0552,0.0496,0.007,0.0104,0.0012,0.0031,,
17.4,97,0.0598,0.0509,0.0086,0.0109,0.0016,0.0034,,
17.5,97,0.0649,0.0524,0.0095,0.0112,0.0017,0.0035,,
17.6,97,0.0716,0.055,0.0116,0.0128,0.0022,0.004,,
17.7,97,0.076,0.0574,0.0136,0.0135,0.003,0.0039,,
17.8,97,0.084,0.0611,0.017,0.0145,0.0035,0.0043,,
17.9,97,0.0897,0.058,0.0188,0.0144,0.0044,0.0041,,
18,97,0.0904,0.0547,0.019,0.0121,0.0044,0.003,,
18.1,97,0.089,0.0543,0.0196,0.0123,0.0045,0.0025,,
18.2,97,0.0908,0.0548,0.0199,0.0129,0.0046,0.0028,,
18.3,97,0.0897,0.0579,0.0196,0.0145,0.0043,0.0032,,
18.4,97,0.0848,0.0579,0.0204,0.0142,0.0044,0.0039,,
18.5,97,0.0821,0.0578,0.0198,0.0147,0.0044,0.0044,,
18.6,97,0.078,0.0567,0.0188,0.0149,0.0044,0.0044,,
18.7,97,0.07,0.0528,0.0167,0.0134,0.004,0.0043,,
18.8,97,0.0657,0.0533,0.0174,0.0136,0.0039,0.0043,,
18.9,97,0.0598,0.0522,0.0159,0.0138,0.0035,0.0044,,
19,97,0.057,0.051,0.0156,0.0132,0.0035,0.0042,,
19.1,97,0.0522,0.0465,0.015,0.0123,0.0034,0.004,,
19.2,97,0.0452,0.0402,0.0125,0.0105,0.0031,0.0031,,
19.3,97,0.0392,0.0346,0.0108,0.0098,0.0026,0.0028,,
19.4,97,0.0321,0.0288,0.0084,0.0075,0.0021,0.0022,,
19.5,97,0.0241,0.0216,0.006,0.0061,0.0015,0.0017,,
19.6,97,0.0185,0.0156,0.0051,0.0045,0.0013,0.001,,
19.7,97,0.0132,0.0114,0.0027,0.003,0.0007,0.0007,,
19.8,97,0.0074,0.0065,0.0017,0.0021,0.0005,0.0003,,
19.9,97,0.003,0.0025,0.0007,0.0012,0.0002,0.0002,,
15.7,97.1,0.0007,0.0002,0.0001,0,0,0,,
15.8,97.1,0.0012,0.0006,0.0001,0.0001,0,0,,
15.9,97.1,0.003,0.0011,0.0005,0.0002,0.0002,0,,
16,97.1,0.0044,0.0025,0.0007,0.0003,0,0.0001,,
16.1,97.1,0.0063,0.0035,0.001,0.0005,0,0.0001,,
16.2,97.1,0.0101,0.0061,0.0013,0.0006,0.0002,0,,
16.3,97.1,0.0174,0.0105,0.0021,0.0007,0.0001,0,,
16.4,97.1,0.0208,0.0133,0.0021,0.0014,0.0002,0,,
16.5,97.1,0.0256,0.0156,0.0026,0.0014,0.0001,0,,
16.6,97.1,0.0302,0.0186,0.0026,0.0016,0.0001,0,,
16.7,97.1,0.035,0.0223,0.0028,0.0019,0.0002,0,,
16.8,97.1,0.0381,0.0258,0.0028,0.0027,0.0002,0,,
16.9,97.1,0.0398,0.029,0.003,0.0034,0.0001,0,,
17,97.1,0.0441,0.0347,0.0034,0.0049,0.0001,0.0007,,
17.1,97.1,0.0463,0.0399,0.0046,0.0078,0.0004,0.0021,,
17.2,97.1,0.0478,0.0426,0.005,0.0095,0.0005,0.0028,,
17.3,97.1,0.0526,0.0472,0.0063,0.0108,0.0009,0.0035,,
17.4,97.1,0.0563,0.0507,0.0079,0.0121,0.0014,0.004,,
17.5,97.1,0.0618,0.0539,0.0097,0.0126,0.0017,0.004,,
17.6,97.1,0.0683,0.0551,0.0118,0.0135,0.0024,0.0041,,
17.7,97.1,0.0742,0.0579,0.0137,0.0142,0.0028,0.0042,,
17.8,97.1,0.0793,0.0586,0.0155,0.0151,0.0033,0.0045,,
17.9,97.1,0.083,0.0559,0.0172,0.0149,0.004,0.0046,,
18,97.1,0.0841,0.0516,0.0175,0.0123,0.0044,0.003,,
18.1,97.1,0.0812,0.0503,0.0174,0.012,0.0043,0.0027,,
18.2,97.1,0.0818,0.0493,0.0184,0.0119,0.0045,0.0026,,
18.3,97.1,0.0767,0.0497,0.0167,0.0126,0.0036,0.0032,,
18.4,97.1,0.0726,0.0496,0.0161,0.0132,0.004,0.0032,,
18.5,97.1,0.0694,0.05,0.0167,0.0133,0.0038,0.0036,,
18.6,97.1,0.0644,0.0473,0.0149,0.0132,0.0033,0.004,,
18.7,97.1,0.0577,0.0449,0.0133,0.012,0.003,0.0039,,
18.8,97.1,0.0523,0.0425,0.0128,0.0114,0.0027,0.0037,,
18.9,97.1,0.0475,0.0414,0.0124,0.0115,0.0025,0.0038,,
19,97.1,0.0439,0.0395,0.0123,0.0107,0.0025,0.0035,,
19.1,97.1,0.0382,0.035,0.011,0.0095,0.0022,0.0034,,
19.2,97.1,0.0329,0.029,0.0093,0.0077,0.0021,0.0021,,
19.3,97.1,0.0256,0.0223,0.0073,0.0061,0.0015,0.0017,,
19.4,97.1,0.0205,0.0178,0.0049,0.0048,0.001,0.0012,,
19.5,97.1,0.0145,0.0131,0.0039,0.0035,0.0009,0.0007,,
19.6,97.1,0.0105,0.0089,0.0026,0.0028,0.0006,0.0004,,
19.7,97.1,0.0061,0.0053,0.0016,0.0016,0.0002,0.0002,,
19.8,97.1,0.0026,0.0031,0.0008,0.001,0.0002,0.0001,,
15.1,97.2,0.0006,0.0001,0.0001,0.0001,0.0001,0,,
15.2,97.2,0.0004,0.0003,0.0002,0,0,0,,
15.3,97.2,0.0009,0.0004,0.0002,0.0001,0.0001,0,,
15.4,97.2,0.0007,0.0001,0.0003,0,0,0,,
15.5,97.2,0.0006,0.0005,0,0.0002,0,0.0001,,
15.6,97.2,0.0025,0.0009,0.0007,0.0002,0.0002,0.0001,,
15.7,97.2,0.0038,0.0014,0.0006,0.0004,0.0002,0.0002,,
15.8,97.2,0.0051,0.0021,0.001,0.0006,0.0002,0.0002,,
15.9,97.2,0.0057,0.003,0.0012,0.0008,0.0003,0.0002,,
16,97.2,0.0086,0.0049,0.0016,0.0012,0.0004,0.0002,,
16.1,97.2,0.0108,0.0064,0.0017,0.0014,0.0003,0.0002,,
16.2,97.2,0.0156,0.0097,0.0023,0.0018,0.0005,0.0002,,
16.3,97.2,0.0198,0.0124,0.0024,0.0018,0.0002,0.0002,,
16.4,97.2,0.0238,0.0155,0.0028,0.0026,0.0002,0.0002,,
16.5,97.2,0.0285,0.0164,0.0027,0.0021,0.0002,0,,
16.6,97.2,0.0325,0.0195,0.0028,0.0026,0.0001,0,,
16.7,97.2,0.0356,0.022,0.0025,0.003,0.0001,0.0001,,
16.8,97.2,0.039,0.0265,0.0031,0.003,0.0001,0.0001,,
16.9,97.2,0.0407,0.0291,0.0029,0.004,0.0001,0.0002,,
17,97.2,0.0438,0.034,0.0033,0.0053,0.0001,0.0005,,
17.1,97.2,0.0447,0.0394,0.0042,0.0081,0.0003,0.0021,,
17.2,97.2,0.0471,0.0444,0.005,0.0107,0.0006,0.0031,,
17.3,97.2,0.0524,0.0477,0.0062,0.0115,0.0009,0.0036,,
17.4,97.2,0.0545,0.0518,0.0077,0.0125,0.0016,0.004,,
17.5,97.2,0.0611,0.0533,0.01,0.0127,0.002,0.0041,,
17.6,97.2,0.0659,0.055,0.012,0.0131,0.0024,0.0043,,
17.7,97.2,0.0695,0.0553,0.0127,0.0139,0.0028,0.0044,,
17.8,97.2,0.0734,0.0566,0.0146,0.0142,0.0033,0.0047,,
17.9,97.2,0.0752,0.0544,0.0146,0.0142,0.0033,0.0046,,
18,97.2,0.0749,0.0486,0.015,0.0119,0.0034,0.0035,,
18.1,97.2,0.0737,0.045,0.0152,0.0104,0.004,0.0022,,
18.2,97.2,0.07,0.0426,0.0158,0.0106,0.004,0.0024,,
18.3,97.2,0.0681,0.0435,0.0149,0.0114,0.0037,0.0029,,
18.4,97.2,0.0618,0.0426,0.0137,0.012,0.0032,0.003,,
18.5,97.2,0.0567,0.0405,0.0136,0.0117,0.0031,0.0033,,
18.6,97.2,0.0523,0.0387,0.0127,0.0109,0.0027,0.0036,,
18.7,97.2,0.0459,0.0355,0.0103,0.01,0.0023,0.0032,,
18.8,97.2,0.039,0.0325,0.0098,0.0091,0.0019,0.0032,,
18.9,97.2,0.034,0.03,0.0083,0.0088,0.0016,0.003,,
19,97.2,0.0297,0.0271,0.008,0.0079,0.0016,0.0027,,
19.1,97.2,0.0252,0.0235,0.0067,0.0067,0.0012,0.0021,,
19.2,97.2,0.019,0.0174,0.0053,0.0042,0.001,0.0012,,
19.3,97.2,0.0137,0.0121,0.0034,0.003,0.0007,0.001,,
19.4,97.2,0.0109,0.0096,0.0024,0.0023,0.0005,0.0007,,
19.5,97.2,0.0067,0.0067,0.0018,0.002,0.0002,0.0003,,
19.6,97.2,0.0026,0.0028,0.0007,0.0006,0.0001,0.0001,,
19.7,97.2,0.0012,0.0019,0.0004,0.0003,0.0001,0,,
14.8,97.3,0.001,0.0002,0.0001,0.0001,0.0001,0,,
14.9,97.3,0.0013,0.0004,0.0003,0.0001,0.0001,0,,
15,97.3,0.0025,0.001,0.0007,0.0002,0.0002,0,,
15.1,97.3,0.0032,0.0013,0.001,0.0004,0.0002,0.0001,,
15.2,97.3,0.0037,0.0015,0.001,0.0003,0.0002,0.0001,,
15.3,97.3,0.0042,0.002,0.0012,0.0004,0.0002,0.0002,,
15.4,97.3,0.0052,0.0022,0.0016,0.0006,0.0002,0.0003,,
15.5,97.3,0.0067,0.0027,0.0019,0.0007,0.0003,0.0002,,
15.6,97.3,0.0079,0.0034,0.0021,0.0007,0.0003,0.0003,,
15.7,97.3,0.0084,0.0041,0.002,0.0012,0.0004,0.0005,,
15.8,97.3,0.0095,0.0051,0.0021,0.0012,0.0005,0.0005,,
15.9,97.3,0.0103,0.0067,0.0027,0.0016,0.0007,0.0005,,
16,97.3,0.0132,0.008,0.0028,0.002,0.0007,0.0004,,
16.1,97.3,0.0162,0.0103,0.0034,0.0026,0.0009,0.0005,,
16.2,97.3,0.0195,0.0123,0.0033,0.0027,0.0007,0.0005,,
16.3,97.3,0.0237,0.016,0.0037,0.0031,0.0007,0.0006,,
16.4,97.3,0.0275,0.0178,0.0035,0.0034,0.0003,0.0006,,
16.5,97.3,0.0286,0.0184,0.0032,0.0035,0.0003,0.0005,,
16.6,97.3,0.0347,0.0206,0.0033,0.0035,0.0002,0.0004,,
16.7,97.3,0.0382,0.0239,0.0033,0.0039,0.0001,0.0004,,
16.8,97.3,0.0406,0.0258,0.0034,0.0035,0.0001,0.0001,,
16.9,97.3,0.041,0.0291,0.0034,0.0041,0.0001,0.0002,,
17,97.3,0.0435,0.0319,0.0035,0.0055,0.0002,0.0008,,
17.1,97.3,0.0452,0.0379,0.0041,0.0081,0.0003,0.0024,,
17.2,97.3,0.0474,0.0426,0.0052,0.0104,0.0005,0.0033,,
17.3,97.3,0.0497,0.0474,0.0058,0.0119,0.0007,0.0037,,
17.4,97.3,0.0547,0.0513,0.0072,0.0127,0.0012,0.004,,
17.5,97.3,0.0583,0.0509,0.0101,0.0122,0.0021,0.004,,
17.6,97.3,0.0619,0.0507,0.0109,0.0126,0.0024,0.0041,,
17.7,97.3,0.0636,0.0523,0.0123,0.013,0.0026,0.0044,,
17.8,97.3,0.0659,0.0508,0.0129,0.0132,0.0027,0.0047,,
17.9,97.3,0.0654,0.0487,0.013,0.0126,0.0027,0.0045,,
18,97.3,0.0653,0.0439,0.0132,0.0108,0.003,0.0033,,
18.1,97.3,0.0607,0.0393,0.0128,0.0096,0.003,0.0027,,
18.2,97.3,0.0598,0.0368,0.0131,0.0093,0.003,0.0023,,
18.3,97.3,0.0543,0.0347,0.0121,0.0093,0.0027,0.0024,,
18.4,97.3,0.0497,0.0347,0.0106,0.0104,0.0025,0.0026,,
18.5,97.3,0.0434,0.0328,0.0097,0.0098,0.0021,0.003,,
18.6,97.3,0.0388,0.0305,0.0088,0.0091,0.002,0.0031,,
18.7,97.3,0.0323,0.0268,0.0077,0.0083,0.0016,0.003,,
18.8,97.3,0.0277,0.0238,0.0068,0.0077,0.0014,0.0026,,
18.9,97.3,0.0215,0.0204,0.0054,0.0068,0.0011,0.0025,,
19,97.3,0.0179,0.0171,0.0044,0.0056,0.001,0.002,,
19.1,97.3,0.0127,0.0117,0.0034,0.0036,0.0007,0.0014,,
19.2,97.3,0.0091,0.0077,0.0026,0.0025,0.0005,0.0007,,
19.3,97.3,0.0065,0.0046,0.0016,0.0013,0.0002,0.0007,,
19.4,97.3,0.0036,0.0039,0.0007,0.0009,0.0002,0.0004,,
14.4,97.4,0.0001,0.0002,0.0001,0,0.0001,0,,
14.5,97.4,0.0009,0.0003,0.0001,0,0,0,,
14.6,97.4,0.0016,0.0002,0.0007,0,0.0004,0,,
14.7,97.4,0.0021,0.0004,0.0003,0.0001,0.0001,0,,
14.8,97.4,0.0035,0.0014,0.0008,0.0004,0.0001,0.0001,,
14.9,97.4,0.0049,0.0016,0.0013,0.0004,0.0002,0.0001,,
15,97.4,0.0058,0.0021,0.0015,0.0005,0.0002,0.0001,,
15.1,97.4,0.0072,0.003,0.002,0.0007,0.0003,0.0002,,
15.2,97.4,0.0079,0.0037,0.0024,0.001,0.0002,0.0003,,
15.3,97.4,0.0094,0.0042,0.0028,0.0012,0.0004,0.0004,,
15.4,97.4,0.0095,0.0044,0.0026,0.0011,0.0002,0.0004,,
15.5,97.4,0.0109,0.0048,0.0031,0.0011,0.0005,0.0004,,
15.6,97.4,0.0123,0.0066,0.0035,0.0014,0.0006,0.0006,,
15.7,97.4,0.0144,0.0073,0.004,0.0017,0.0007,0.0007,,
15.8,97.4,0.015,0.008,0.004,0.0019,0.001,0.0006,,
15.9,97.4,0.0167,0.0103,0.0041,0.0024,0.0009,0.0007,,
16,97.4,0.0193,0.0123,0.0044,0.0031,0.001,0.0009,,
16.1,97.4,0.0221,0.0133,0.0046,0.0035,0.0012,0.0009,,
16.2,97.4,0.0253,0.0153,0.0049,0.0035,0.0011,0.0011,,
16.3,97.4,0.0302,0.0186,0.005,0.004,0.0011,0.001,,
16.4,97.4,0.0314,0.0208,0.0042,0.0045,0.0007,0.0012,,
16.5,97.4,0.0339,0.0219,0.0042,0.0045,0.0004,0.001,,
16.6,97.4,0.0368,0.0236,0.004,0.0046,0.0004,0.001,,
16.7,97.4,0.0399,0.0251,0.0037,0.0045,0.0001,0.001,,
16.8,97.4,0.0423,0.0273,0.0035,0.0044,0.0001,0.0007,,
16.9,97.4,0.0445,0.0293,0.0035,0.0044,0.0001,0.0004,,
17,97.4,0.0443,0.032,0.0036,0.0051,0.0002,0.0009,,
